Date,Time,Temp,DewPoint,Humidity,Precipitation,WindDirection,WindSpeed,WindGust,Pressure
14/11/2020,23:00,12.4,10.6,89,0,203,22,37,1002.1
15/11/2020,00:00,12.4,10.6,89,0.2,201,20,37,1001.9
15/11/2020,01:00,12.4,11,91,0.2,196,20,35,1001.3
15/11/2020,02:00,12.7,11.3,91,0.7,193,22,35,1000.4
15/11/2020,03:00,12.9,11.5,91,0.4,190,22,37,999.5
15/11/2020,04:00,12.9,11.6,92,0.8,192,22,37,999.1
15/11/2020,05:00,12.9,11.6,92,3.3,188,24,39,997.9
15/11/2020,06:00,12.8,11.7,93,0.1,187,24,41,996.7
15/11/2020,07:00,12.7,11.4,92,1.3,189,24,39,995.6
15/11/2020,08:00,12.4,11,91,1.8,198,24,39,994.9
15/11/2020,09:00,12.1,10.3,89,1.3,208,24,41,994.4
15/11/2020,10:00,11.7,9.6,87,3.8,219,22,39,995
15/11/2020,11:00,11.3,8.3,82,0.8,225,26,43,994.8
15/11/2020,12:00,10.9,7,77,0.5,227,26,46,994.7
15/11/2020,13:00,10.6,6.2,74,0.8,227,28,46,994.1
15/11/2020,14:00,10.1,5.5,73,0,223,28,46,993.8
15/11/2020,15:00,9.5,5.1,74,0,219,26,45,993.9
15/11/2020,16:00,9,5,76,0,223,24,43,994.2
15/11/2020,17:00,8.5,4.5,76,0,227,22,37,994.8
15/11/2020,18:00,8.3,4.3,76,4.3,228,22,35,995.2
15/11/2020,19:00,8,4.4,78,0,228,20,33,996.3
15/11/2020,20:00,7.9,4.5,79,0,231,22,37,997.2
15/11/2020,21:00,7.8,4.6,80,0,235,22,37,998
15/11/2020,22:00,7.9,4.8,81,0,232,22,33,998.3
15/11/2020,23:00,8.1,4.9,80,0,233,22,35,999.7
16/11/2020,00:00,8.1,5,81,0,236,22,35,1001
16/11/2020,01:00,8.2,5.5,83,0,238,22,35,1002.7
16/11/2020,02:00,8.4,5.9,84,0,242,24,37,1004
16/11/2020,03:00,8.7,6.3,85,0,248,24,37,1004.9
16/11/2020,04:00,8.8,6.8,87,0,251,22,37,1006
16/11/2020,05:00,9,6.8,86,0,255,22,37,1007.3
16/11/2020,06:00,9.2,6.6,84,0,258,24,39,1008.5
16/11/2020,07:00,9.3,6.4,82,0,261,22,37,1009.8
16/11/2020,08:00,9.1,6.4,83,0,263,24,35,1011.1
16/11/2020,09:00,9.2,5.9,80,0,266,24,37,1012.2
16/11/2020,10:00,9,5.5,79,0,267,24,39,1013.1
16/11/2020,11:00,9.5,5.7,77,0,260,24,39,1014
16/11/2020,12:00,10,5.8,75,0,256,24,39,1014.7
16/11/2020,13:00,10.2,6,75,0,253,24,37,1015.3
16/11/2020,14:00,10.3,6.4,77,0,248,22,37,1015.7
16/11/2020,15:00,10.1,6.8,80,0,243,20,33,1016.1
16/11/2020,16:00,9.9,7.1,83,0,237,17,30,1016.3
16/11/2020,17:00,9.9,7.3,84,0,229,17,28,1016.5
16/11/2020,18:00,10.1,7.7,85,0,223,17,28,1016.7
16/11/2020,19:00,10.3,8.1,86,0.1,219,17,28,1017.1
16/11/2020,20:00,10.6,8.5,87,0.2,221,19,32,1017.1
16/11/2020,21:00,10.9,9,88,0.2,226,20,33,1017
16/11/2020,22:00,11.2,9.5,89,0.4,227,20,33,1016.3
16/11/2020,23:00,11.5,9.6,88,0,229,22,35,1016.7
17/11/2020,00:00,11.5,9.6,88,0,233,22,37,1017.1
17/11/2020,01:00,11.6,9.7,88,0,236,22,37,1017.6
17/11/2020,02:00,11.5,9.6,88,0,235,24,37,1017.9
17/11/2020,03:00,11.6,9.7,88,0,237,22,37,1017.9
17/11/2020,04:00,11.1,9.4,89,0,238,22,35,1018.2
17/11/2020,05:00,11.2,9.5,89,0,233,20,35,1018.6
17/11/2020,06:00,11.3,9.4,88,0,229,20,33,1018.8
17/11/2020,07:00,11.5,9.7,89,0,226,19,32,1019.3
17/11/2020,08:00,11.6,9.8,89,0,224,20,32,1019.9
17/11/2020,09:00,11.9,10,88,0,223,20,33,1020.3
17/11/2020,10:00,12.5,10,85,0,227,22,33,1020.2
17/11/2020,11:00,13,10.4,84,0,228,24,37,1020.4
17/11/2020,12:00,13.3,10.5,83,0,228,24,39,1020.5
17/11/2020,13:00,13.5,10.7,83,0,227,24,39,1020.8
17/11/2020,14:00,13.4,10.6,83,0,225,24,39,1021.1
17/11/2020,15:00,13.1,10.5,84,0,222,22,35,1021.2
17/11/2020,16:00,12.8,10.5,86,0,222,19,33,1021.4
17/11/2020,17:00,12.5,10.2,86,0,220,17,30,1021.7
17/11/2020,18:00,12.3,10,86,0,214,15,26,1021.9
17/11/2020,19:00,11.9,10,88,0,209,15,26,1022
17/11/2020,20:00,11.6,9.8,89,0,205,15,28,1022.1
17/11/2020,21:00,11.5,9.7,89,0,204,15,28,1021.9
17/11/2020,22:00,11.3,9.6,89,0,203,15,24,1021.8
17/11/2020,23:00,11.2,9.5,89,0,198,15,26,1021.6
18/11/2020,00:00,11.1,9.4,89,0,196,15,26,1021.4
18/11/2020,01:00,10.8,9.2,90,0,193,15,26,1021.1
18/11/2020,02:00,10.6,9.2,91,0,191,17,28,1020.5
18/11/2020,03:00,10.3,9.1,92,0,191,17,28,1019.9
18/11/2020,04:00,10.4,8.8,90,0,193,15,28,1019.3
18/11/2020,05:00,10.5,8.9,90,0,187,17,28,1018.7
18/11/2020,06:00,10.6,8.9,89,0,186,17,30,1018.1
18/11/2020,07:00,10.7,9.1,90,0,186,19,30,1017.4
18/11/2020,08:00,11,8.9,87,0,183,19,30,1017
18/11/2020,09:00,11.5,9.1,85,0,188,19,32,1016.3
18/11/2020,10:00,12.6,9.8,83,0,197,20,32,1015.6
18/11/2020,11:00,13.2,9.6,79,0,195,22,35,1014.9
18/11/2020,12:00,13.6,10,79,0,198,24,37,1014.1
18/11/2020,13:00,13.7,10.3,80,0,198,24,39,1013.2
18/11/2020,14:00,13.7,10.9,83,0.3,204,26,41,1012.4
18/11/2020,15:00,13.4,10.9,85,0,210,26,41,1012
18/11/2020,16:00,13,10.5,85,0,221,22,39,1012.4
18/11/2020,17:00,12.2,8.7,79,0.1,242,22,37,1013.2
18/11/2020,18:00,11.2,7.3,77,0.1,251,22,39,1013.7
18/11/2020,19:00,10.1,6.2,77,0,256,22,37,1014.8
18/11/2020,20:00,8.7,5.1,78,0,259,22,37,1015.6
18/11/2020,21:00,8.1,4.1,76,0,252,24,39,1016.6
18/11/2020,22:00,7.9,4.7,80,0,252,24,35,1017.9
18/11/2020,23:00,7.6,4.4,80,0,242,24,37,1017.5
19/11/2020,00:00,7.6,4.2,79,0,240,26,41,1017.4
19/11/2020,01:00,7.6,4.2,79,0,241,26,43,1016.8
19/11/2020,02:00,7.8,4.2,78,0,245,28,45,1016.6
19/11/2020,03:00,7.5,4.1,79,0,252,30,46,1016.6
19/11/2020,04:00,7.5,3.7,77,0,256,28,45,1016.9
19/11/2020,05:00,7.3,3.5,77,0,261,28,43,1017.7
19/11/2020,06:00,7.3,3.3,76,0,267,28,45,1018.5
19/11/2020,07:00,7.3,3.5,77,0,271,26,41,1019.8
19/11/2020,08:00,7.3,4.1,80,0,277,26,39,1021
19/11/2020,09:00,7.4,4.3,81,0.5,285,24,39,1022.4
19/11/2020,10:00,6.8,3.9,82,0,291,20,37,1023.3
19/11/2020,11:00,7.1,4.4,83,0.5,309,22,37,1025
19/11/2020,12:00,7.1,4.4,83,0.4,322,20,35,1026.5
19/11/2020,13:00,7.2,4.3,82,0,329,20,33,1028.3
19/11/2020,14:00,7,4,81,0,331,19,32,1029.5
19/11/2020,15:00,6.5,3.6,82,0,329,17,28,1030.8
19/11/2020,16:00,5.9,3.6,85,0,329,13,26,1032.1
19/11/2020,17:00,5,2.9,86,0,320,11,20,1032.8
19/11/2020,18:00,4.5,2.5,87,0,310,9,19,1033.3
19/11/2020,19:00,3.8,2.3,90,0,299,9,19,1034
19/11/2020,20:00,3.4,2.1,91,0,291,9,17,1034.5
19/11/2020,21:00,2.9,1.6,91,0,293,9,17,1034.9
19/11/2020,22:00,3.1,1.5,89,0,276,7,17,1035
19/11/2020,23:00,2.9,1.3,89,0,272,7,17,1035.4
20/11/2020,00:00,2.6,1.1,90,0,262,7,17,1035.7
20/11/2020,01:00,2.3,1,91,0,262,9,17,1035.8
20/11/2020,02:00,1.9,0.7,92,0,250,9,19,1035.5
20/11/2020,03:00,1.6,0.9,95,0,245,9,17,1035.2
20/11/2020,04:00,1.4,0.5,94,0,246,7,17,1035.1
20/11/2020,05:00,1.5,0.6,94,0,232,7,17,1034.8
20/11/2020,06:00,1.6,0.7,94,0,218,7,17,1034.5
20/11/2020,07:00,1.9,1.3,96,0,209,9,17,1034.5
20/11/2020,08:00,2.5,1.6,94,0,204,9,19,1034.6
20/11/2020,09:00,3.3,2.4,94,0,198,9,19,1034.5
20/11/2020,10:00,4.4,2.7,89,0,200,9,19,1034.2
20/11/2020,11:00,5.6,3.4,86,0,194,13,22,1033.8
20/11/2020,12:00,6.7,4.2,84,0,197,13,24,1033.4
20/11/2020,13:00,7.4,4.9,84,0,195,15,24,1032.8
20/11/2020,14:00,7.9,5.7,86,0,198,15,26,1032.2
20/11/2020,15:00,8,6.5,90,0,198,15,26,1031.4
20/11/2020,16:00,7.8,6.7,93,0.1,199,13,24,1031.1
20/11/2020,17:00,8.2,7,92,0.1,204,15,24,1030.8
20/11/2020,18:00,8.5,7.4,93,0,207,15,24,1030.3
20/11/2020,19:00,8.7,7.6,93,0.3,212,15,26,1030.2
20/11/2020,20:00,9.1,8,93,0,216,17,28,1029.9
20/11/2020,21:00,9.3,8.2,93,0,223,17,30,1029.5
20/11/2020,22:00,9.2,8.4,95,0,221,17,26,1029.1
20/11/2020,23:00,9.3,8.4,94,0,223,17,28,1029
21/11/2020,00:00,9.4,8.3,93,0,226,17,28,1028.7
21/11/2020,01:00,9.4,8.3,93,0,226,17,30,1028.4
21/11/2020,02:00,9.2,8.1,93,0,227,19,30,1028.1
21/11/2020,03:00,9.1,7.9,92,0,231,19,30,1027.7
21/11/2020,04:00,8.7,7.6,93,0,233,17,30,1027.5
21/11/2020,05:00,8.6,7.5,93,0,228,19,32,1027.4
21/11/2020,06:00,8.7,7.5,92,0,227,19,32,1027.3
21/11/2020,07:00,8.9,7.5,91,0,226,19,30,1027.3
21/11/2020,08:00,9.2,7.5,89,0,229,19,30,1027.2
21/11/2020,09:00,9.5,7.6,88,0,230,20,33,1026.9
21/11/2020,10:00,10.2,7.6,84,0,235,20,33,1027.2
21/11/2020,11:00,10.9,7.8,81,0,238,24,37,1026.9
21/11/2020,12:00,11.4,7.5,77,0,242,26,39,1026.5
21/11/2020,13:00,11.6,7.5,76,0,240,26,41,1026.1
21/11/2020,14:00,11.6,7.5,76,0,240,24,39,1025.9
21/11/2020,15:00,11.3,7.6,78,0,238,22,37,1025.8
21/11/2020,16:00,11.1,7.8,80,0,239,19,33,1025.7
21/11/2020,17:00,10.9,7.8,81,0,236,19,32,1025.9
21/11/2020,18:00,10.7,7.9,83,0,233,19,30,1025.9
21/11/2020,19:00,10.4,8,85,0,230,17,30,1025.9
21/11/2020,20:00,10.3,8.1,86,0,231,17,30,1025.9
21/11/2020,21:00,10.3,8.2,87,0,232,17,30,1025.7
21/11/2020,22:00,10.5,8.4,87,0,233,17,26,1025.7
21/11/2020,23:00,10.6,8.4,86,0,233,17,26,1025.4
22/11/2020,00:00,10.6,8.5,87,0,235,17,28,1025
22/11/2020,01:00,10.6,8.7,88,0,237,15,26,1024.9
22/11/2020,02:00,10.6,8.9,89,0,239,15,26,1025
22/11/2020,03:00,10.1,8.9,92,0.3,243,13,24,1025
22/11/2020,04:00,9.9,8.7,92,0.1,250,13,22,1024.7
22/11/2020,05:00,9.5,8.4,93,0,244,11,20,1025.1
22/11/2020,06:00,9,8.2,95,0,248,9,19,1025.5
22/11/2020,07:00,8.7,7.9,95,0,251,9,17,1025.8
22/11/2020,08:00,8.3,7.5,95,0,266,9,17,1026.2
22/11/2020,09:00,8.3,7.4,94,0,285,9,17,1026.4
22/11/2020,10:00,9,7.3,89,0,301,7,17,1027.1
22/11/2020,11:00,9.2,6.6,84,0,309,9,19,1027.2
22/11/2020,12:00,9.2,6.1,81,0,312,9,19,1027.2
22/11/2020,13:00,9.2,5.7,79,0,316,9,19,1027
22/11/2020,14:00,8.9,5.5,79,0,300,9,19,1026.7
22/11/2020,15:00,8.4,5.3,81,0,295,7,17,1026.5
22/11/2020,16:00,8.3,5.2,81,0,294,6,13,1026.7
22/11/2020,17:00,7.3,4.8,84,0,266,6,13,1026.8
22/11/2020,18:00,6.8,4.8,87,0,260,6,13,1026.8
22/11/2020,19:00,6.1,4.6,90,0,251,6,13,1027.2
22/11/2020,20:00,5.7,4.5,92,0,247,6,13,1027.4
22/11/2020,21:00,5.3,4.3,93,0,253,7,13,1027.5
22/11/2020,22:00,5.2,3.5,89,0,256,4,11,1027.5
22/11/2020,23:00,4.6,3.3,91,0,256,6,13,1027.7
23/11/2020,00:00,4.1,2.9,92,0,255,6,13,1027.9
23/11/2020,01:00,3.7,2.7,93,0,262,6,13,1028
23/11/2020,02:00,3.3,2.4,94,0,259,6,13,1028.1
23/11/2020,03:00,3.1,2.2,94,0,254,6,13,1028
23/11/2020,04:00,2.8,2.1,95,0,249,4,11,1027.9
23/11/2020,05:00,2.7,2.3,97,0,205,4,13,1027.8
23/11/2020,06:00,2.9,2.5,97,0,204,6,13,1027.8
23/11/2020,07:00,3,2.6,97,0,191,6,13,1027.9
23/11/2020,08:00,3.5,2.9,96,0,191,6,13,1028.1
23/11/2020,09:00,4.4,3.7,95,0,186,6,15,1028.3
23/11/2020,10:00,5.6,3.9,89,0,195,6,13,1028.1
23/11/2020,11:00,6.8,4.5,85,0,196,7,17,1028
23/11/2020,12:00,7.9,4.8,81,0,204,9,19,1027.6
23/11/2020,13:00,8.5,5.1,79,0,197,11,19,1027.2
23/11/2020,14:00,8.8,5.4,79,0,196,11,20,1026.7
23/11/2020,15:00,8.6,5.3,80,0,194,11,20,1026.2
23/11/2020,16:00,8,5.5,84,0,186,9,17,1026.1
23/11/2020,17:00,7.7,5.3,85,0,187,9,19,1025.9
23/11/2020,18:00,7.5,5.5,87,0,187,9,19,1025.5
23/11/2020,19:00,7.2,5.7,90,0,189,11,20,1025.4
23/11/2020,20:00,7.3,5.8,90,0,193,11,22,1025.2
23/11/2020,21:00,7.5,6,90,0,195,11,22,1024.7
23/11/2020,22:00,7.1,5.9,92,0,200,13,20,1024.1
23/11/2020,23:00,7.3,6.2,93,0,201,13,22,1023.7
24/11/2020,00:00,7.6,6.5,93,0,202,13,22,1023.4
24/11/2020,01:00,8,7.1,94,0,201,13,22,1022.9
24/11/2020,02:00,8.4,7.5,94,0,203,13,24,1022.4
24/11/2020,03:00,8.5,7.7,95,0,203,13,24,1021.8
24/11/2020,04:00,8.6,7.5,93,0,204,13,24,1021.3
24/11/2020,05:00,8.6,7.4,92,0,198,13,26,1020.6
24/11/2020,06:00,8.6,7.4,92,0,193,13,26,1020.2
24/11/2020,07:00,8.6,7.5,93,0,187,15,24,1019.6
24/11/2020,08:00,8.8,7.6,92,0,190,15,24,1019.2
24/11/2020,09:00,9,7.4,90,0,189,15,28,1018.7
24/11/2020,10:00,9.4,7.3,87,0,194,15,26,1018.3
24/11/2020,11:00,10,7.4,84,0,195,17,28,1017.7
24/11/2020,12:00,10.3,7.4,82,0,193,17,28,1017.1
24/11/2020,13:00,10.4,7.5,82,0,188,17,30,1016.3
24/11/2020,14:00,10.3,7.4,82,0,183,17,28,1015.4
24/11/2020,15:00,10,7.2,83,0,176,17,28,1014.5
24/11/2020,16:00,9.6,7,84,0,167,15,26,1014.4
24/11/2020,17:00,9.1,7,87,0,167,15,26,1013.8
24/11/2020,18:00,8.9,7,88,0,166,15,24,1013.3
24/11/2020,19:00,8.7,7.1,90,0,168,13,24,1013.1
24/11/2020,20:00,8.7,7.1,90,0,169,15,26,1012.7
24/11/2020,21:00,8.8,7.2,90,0,174,15,26,1012.2
24/11/2020,22:00,9,7.3,89,0,179,13,22,1011.8
24/11/2020,23:00,8.8,7.2,90,0,183,13,22,1011.5
25/11/2020,00:00,8.7,7.1,90,0,180,13,22,1011.4
25/11/2020,01:00,8.6,7.1,90,0,180,13,22,1011.3
25/11/2020,02:00,8.5,7.1,91,0,178,13,22,1011.2
25/11/2020,03:00,8.4,7.3,93,0,176,13,22,1010.9
25/11/2020,04:00,8.4,7.2,92,0,177,11,20,1010.5
25/11/2020,05:00,8.4,7.3,93,0,174,11,22,1010.4
25/11/2020,06:00,8.6,7.5,93,0,172,11,22,1010.4
25/11/2020,07:00,8.8,8,95,0,169,13,22,1010.5
25/11/2020,08:00,9.2,8.4,95,0,174,13,22,1010.7
25/11/2020,09:00,9.6,8.8,95,0,176,13,24,1010.8
25/11/2020,10:00,9.7,8.9,95,0,186,13,22,1010.5
25/11/2020,11:00,10.5,9.4,93,0,193,13,24,1011
25/11/2020,12:00,11,9.7,92,0,199,13,24,1011.3
25/11/2020,13:00,11.2,9.9,92,0,205,13,24,1011.7
25/11/2020,14:00,11.2,9.9,92,0,216,13,22,1012.1
25/11/2020,15:00,11,9.7,92,0.4,228,11,22,1012.6
25/11/2020,16:00,10.5,9.6,94,0.2,247,7,17,1013.7
25/11/2020,17:00,9.4,8.2,92,0.2,276,9,19,1014.5
25/11/2020,18:00,8.6,7.4,92,0.1,303,9,17,1015.3
25/11/2020,19:00,7.7,6.9,95,0,313,7,19,1016.2
25/11/2020,20:00,7.4,6.7,95,0,322,9,17,1017
25/11/2020,21:00,6.9,6.2,95,0.3,330,9,17,1017.6
25/11/2020,22:00,6.4,5.8,96,0,330,7,15,1018.6
25/11/2020,23:00,5.8,5.4,97,0,342,7,15,1019.3
26/11/2020,00:00,5.3,4.6,95,0,352,7,15,1019.7
26/11/2020,01:00,4.7,4.3,97,0,353,7,15,1020
26/11/2020,02:00,4.2,3.9,98,0,354,7,17,1020.3
26/11/2020,03:00,4,3.7,98,0,357,7,15,1020.3
26/11/2020,04:00,3.7,3.6,99,0,9,7,15,1020.6
26/11/2020,05:00,3.5,3.4,99,0,31,6,15,1020.6
26/11/2020,06:00,3.3,3.2,99,0,19,6,13,1020.7
26/11/2020,07:00,3.2,3.1,99,0,21,6,13,1020.9
26/11/2020,08:00,3.3,3.2,99,0,360,6,13,1021.1
26/11/2020,09:00,4,3.9,99,0,7,6,15,1021.2
26/11/2020,10:00,4.6,3.9,95,0,21,6,15,1021.4
26/11/2020,11:00,5.3,4.3,93,0,24,7,15,1021.4
26/11/2020,12:00,6.1,4.4,89,0,25,7,17,1021.1
26/11/2020,13:00,6.6,4.6,87,0,26,7,17,1021.1
26/11/2020,14:00,6.7,4.7,87,0,19,7,15,1021
26/11/2020,15:00,6.4,4.6,88,0,14,7,15,1020.9
26/11/2020,16:00,5.8,4.4,91,0,27,7,15,1021.1
26/11/2020,17:00,5.1,4.1,93,0,32,7,15,1021.2
26/11/2020,18:00,4.3,3.9,97,0,23,9,17,1021.3
26/11/2020,19:00,3.7,3.4,98,0,24,9,15,1021.6
26/11/2020,20:00,3.6,3,96,0,17,9,17,1021.8
26/11/2020,21:00,3.5,3.1,97,0,15,9,17,1021.7
26/11/2020,22:00,3.4,3.1,98,0,16,7,15,1022.3
26/11/2020,23:00,3.4,3.1,98,0,17,7,15,1022.1
27/11/2020,00:00,3.1,2.8,98,0,17,9,17,1021.8
27/11/2020,01:00,2.8,2.7,99,0,14,9,17,1021.6
27/11/2020,02:00,2.6,2.6,100,0,14,9,17,1021.5
27/11/2020,03:00,2.3,2.3,100,0,19,9,17,1021.4
27/11/2020,04:00,2.4,2.1,98,0,29,7,17,1020.9
27/11/2020,05:00,2.2,2.1,99,0,36,9,19,1020.7
27/11/2020,06:00,1.9,1.9,100,0,31,9,17,1020.7
27/11/2020,07:00,1.8,1.8,100,0,35,9,17,1020.5
27/11/2020,08:00,1.6,1.6,100,0,35,9,17,1020.5
27/11/2020,09:00,2,2,100,0,38,9,19,1020.3
27/11/2020,10:00,2.6,2.6,100,0,44,9,15,1020.1
27/11/2020,11:00,3.1,3.1,100,0,50,9,19,1019.7
27/11/2020,12:00,3.7,3.4,98,0,52,11,19,1019.1
27/11/2020,13:00,4.2,3.6,96,0,51,11,20,1018.6
27/11/2020,14:00,4.5,3.8,95,0,52,11,19,1018.1
27/11/2020,15:00,4.5,3.9,96,0,51,11,19,1017.7
27/11/2020,16:00,4.3,4.3,100,0,54,11,20,1017.6
27/11/2020,17:00,4.4,4.1,98,0,57,11,19,1017.6
27/11/2020,18:00,4.5,4.1,97,0,59,11,19,1017.5
27/11/2020,19:00,4.6,4.2,97,0,61,11,19,1017.3
27/11/2020,20:00,4.7,4.3,97,0,62,11,19,1017.2
27/11/2020,21:00,5,4.6,97,0,68,11,19,1016.9
27/11/2020,22:00,5.2,5.2,100,0,77,9,17,1016.9
27/11/2020,23:00,5.4,5.4,100,0,79,9,19,1016.6
28/11/2020,00:00,5.7,5.7,100,0,81,9,19,1016.2
28/11/2020,01:00,5.9,5.9,100,0,85,9,19,1016.1
28/11/2020,02:00,6.2,6.2,100,0,84,11,19,1016.1
28/11/2020,03:00,6.2,6.2,100,0,86,11,19,1016
28/11/2020,04:00,6.4,6.4,100,0,89,9,19,1015.7
28/11/2020,05:00,6.4,6.4,100,0,87,9,20,1015.8
28/11/2020,06:00,6.5,6.5,100,0,88,9,19,1016.1
28/11/2020,07:00,6.7,6.7,100,0,86,11,19,1016.7
28/11/2020,08:00,6.7,6.7,100,0,83,11,20,1017
28/11/2020,09:00,7.1,7.1,100,0,86,11,20,1017.6
28/11/2020,10:00,7.8,7.8,100,0,87,9,19,1017.6
28/11/2020,11:00,8.7,7.9,95,0,89,11,20,1018
28/11/2020,12:00,9.3,8.1,92,0,89,11,20,1018.1
28/11/2020,13:00,9.7,8,89,0,90,11,22,1018.4
28/11/2020,14:00,9.8,8.1,89,0,90,11,20,1018.6
28/11/2020,15:00,9.5,7.8,89,0,84,11,20,1018.8
28/11/2020,16:00,9,7.9,93,0,81,9,19,1019.4
28/11/2020,17:00,8.6,7.5,93,0,73,9,20,1020
28/11/2020,18:00,8.1,7.2,94,0,70,11,20,1020.5
28/11/2020,19:00,7.4,7,97,0,67,11,19,1020.9
28/11/2020,20:00,7,6.6,97,0,62,11,19,1021.5
28/11/2020,21:00,6.7,6.3,97,0,58,11,19,1021.9
28/11/2020,22:00,7.1,7,99,0,53,9,17,1022.3
28/11/2020,23:00,6.7,6.6,99,0,56,9,17,1022.7
29/11/2020,00:00,6.2,6.2,100,0,57,9,17,1023.3
29/11/2020,01:00,5.9,5.8,99,0,48,9,17,1023.7
29/11/2020,02:00,5.5,5.5,100,0,41,9,17,1023.9
29/11/2020,03:00,5.5,5.5,100,0,44,9,17,1024
29/11/2020,04:00,5.3,5.2,99,0,45,9,17,1024.4
29/11/2020,05:00,5.3,5.3,100,0,44,9,19,1024.7
29/11/2020,06:00,5.2,5.2,100,0,43,9,19,1025.1
29/11/2020,07:00,5.2,5.2,100,0,45,9,19,1025.5
29/11/2020,08:00,5.1,5.1,100,0,46,9,19,1025.9
29/11/2020,09:00,5.3,5.3,100,0,48,9,19,1026.3
29/11/2020,10:00,6,6,100,0,52,7,17,1026.8
29/11/2020,11:00,6.3,6.3,100,0,51,7,17,1026.8
29/11/2020,12:00,6.9,6.5,97,0,46,7,17,1026.7
29/11/2020,13:00,7.4,6.3,93,0,43,7,17,1026.8
29/11/2020,14:00,7.6,6.2,91,0,37,7,15,1026.7
29/11/2020,15:00,7.4,6.2,92,0,28,6,15,1026.8
29/11/2020,16:00,7,6.3,95,0,24,4,11,1026.9
29/11/2020,17:00,6.2,5.8,97,0,315,6,13,1027.3
29/11/2020,18:00,5.9,5.8,99,0,321,6,11,1027.6
29/11/2020,19:00,5.6,5.6,100,0,284,6,11,1027.8
29/11/2020,20:00,5.5,5.5,100,0,278,6,13,1028
29/11/2020,21:00,5.5,5.5,100,0,268,4,11,1028
29/11/2020,22:00,5.6,5.6,100,0,218,4,11,1027.8
29/11/2020,23:00,5.7,5.7,100,0,231,6,13,1027.9
30/11/2020,00:00,5.7,5.7,100,0,240,6,13,1027.7
30/11/2020,01:00,5.7,5.7,100,0,255,7,15,1027.6
30/11/2020,02:00,5.7,5.6,99,0,250,9,17,1027.4
30/11/2020,03:00,5.5,5.5,100,0,256,9,17,1027.1
30/11/2020,04:00,5.5,5.5,100,0,255,7,17,1027.1
30/11/2020,05:00,5.5,5.4,99,0,253,9,19,1026.9
30/11/2020,06:00,5.5,5.4,99,0,246,9,19,1026.8
30/11/2020,07:00,5.5,5.5,100,0,244,9,19,1026.6
30/11/2020,08:00,5.6,5.6,100,0,244,11,19,1026.4
30/11/2020,09:00,5.9,5.8,99,0,246,11,20,1026.2
30/11/2020,10:00,6.3,6,98,0,244,13,20,1026.1
30/11/2020,11:00,6.6,6.2,97,0,247,15,24,1025.2
30/11/2020,12:00,7.1,6.4,95,0,253,17,26,1024.4
30/11/2020,13:00,7.5,6.4,93,0,256,19,28,1023.3
30/11/2020,14:00,7.9,6.7,92,0,259,19,30,1022.1
30/11/2020,15:00,7.9,6.8,93,0,260,19,32,1021.3
30/11/2020,16:00,7.8,6.9,94,0.2,261,19,32,1020.9
30/11/2020,17:00,8,6.9,93,0.1,267,20,32,1020.6
30/11/2020,18:00,8,6.9,93,0,280,20,32,1020.3
30/11/2020,19:00,7.8,6.6,92,0,291,20,30,1020.5
30/11/2020,20:00,7.8,5.9,88,0.2,301,20,33,1020.8
30/11/2020,21:00,7.4,5.4,87,0.1,312,24,35,1020.9
30/11/2020,22:00,6.7,4.5,86,0,316,22,33,1021.1
30/11/2020,23:00,6,3.7,85,0,321,20,33,1022
01/12/2020,00:00,5.3,3.1,86,0,323,19,32,1022.6
01/12/2020,01:00,4.7,2.7,87,0,323,19,32,1022.9
01/12/2020,02:00,4.3,2.3,87,0,319,19,32,1023.5
01/12/2020,03:00,4.1,2,86,0,320,19,32,1023.8
01/12/2020,04:00,3.4,1.6,88,0,316,19,30,1024
01/12/2020,05:00,3.4,1.4,87,0,317,17,30,1024.4
01/12/2020,06:00,3.2,1.4,88,0,319,17,30,1024.6
01/12/2020,07:00,3.2,1.4,88,0,323,17,28,1025
01/12/2020,08:00,3.2,1.2,87,0,323,17,28,1025.5
01/12/2020,09:00,3.6,1.6,87,0,326,19,30,1025.8
01/12/2020,10:00,4.3,2.2,86,0,327,17,28,1026.3
01/12/2020,11:00,4.9,2.6,85,0,327,19,30,1026.4
01/12/2020,12:00,5.4,2.6,82,0,329,19,30,1026.3
01/12/2020,13:00,5.7,2.9,82,0,333,19,30,1026
01/12/2020,14:00,5.7,2.9,82,0,335,19,30,1025.9
01/12/2020,15:00,5.2,2.5,83,0,336,17,28,1025.9
01/12/2020,16:00,4.7,2.7,87,0,330,13,24,1026.1
01/12/2020,17:00,4.1,2.4,89,0,332,13,24,1026.2
01/12/2020,18:00,3.6,2.3,91,0,331,13,22,1026.2
01/12/2020,19:00,3.2,2,92,0,332,11,22,1026.4
01/12/2020,20:00,3,1.8,92,0,334,11,22,1026.6
01/12/2020,21:00,2.8,1.9,94,0,333,11,22,1026.4
01/12/2020,22:00,3,2,93,0,333,9,19,1026.1
01/12/2020,23:00,2.7,1.8,94,0,335,9,19,1026
02/12/2020,00:00,2.2,1.2,93,0,334,9,19,1025.8
02/12/2020,01:00,1.8,0.9,94,0,330,9,19,1025.3
02/12/2020,02:00,1.4,0.5,94,0,323,9,19,1024.6
02/12/2020,03:00,1.2,0.3,94,0,325,9,17,1024.1
02/12/2020,04:00,1.2,0.3,94,0,316,7,15,1023.6
